Feature,Importance Magnitude
Pos62_Paired-Closing,0.008599011724830716
Pos56_Unpaired,0.006594533024963007
Pos52_Unpaired,0.006511921371574978
Pos4_Unpaired,0.006399666982155255
Pos62_Unpaired,0.006147667707314282
Pos63_Paired-Closing,0.005335513394527704
Pos4_Paired-Opening,0.005328624381374818
Pos56_Paired-Closing,0.005213333114150434
Pos52_Paired-Closing,0.004707912407137363
Pos53_Unpaired,0.004699247812005373
Pos9_Unpaired,0.004623318501776076
Pos11_Paired-Opening,0.004335979393898107
Pos20_Unpaired,0.004278749440635526
Pos67_Unpaired,0.004078821723785175
Pos14_Unpaired,0.0039101547388832696
Pos61_Unpaired,0.003852652732434441
Pos61_Paired-Closing,0.003745724006427795
Pos11_Unpaired,0.0036303804034247583
Pos64_Unpaired,0.003354265343983561
Pos14_Paired-Opening,0.0032308599215241096
Pos9_Paired-Opening,0.0030608222731019073
Pos70_Paired-Closing,0.0029173947984606455
Pos57_Paired-Closing,0.0027964896229590963
Pos18_Paired-Opening,0.002750791040778951
Pos1_Paired-Opening,0.002675581543113009
Pos7_Unpaired,0.002538914026524958
Pos5_Paired-Opening,0.002488792417419984
Pos15_Unpaired,0.00243968165095963
Pos19_Paired-Opening,0.002433609193703033
Pos10_Unpaired,0.0024279887142520575
Pos64_Paired-Closing,0.0023873751022727117
Pos7_Paired-Opening,0.0023296553056786364
Pos17_Paired-Opening,0.002227968421326355
Pos19_Unpaired,0.0021813383023583225
Pos10_Paired-Opening,0.0021268421833176825
Pos13_Paired-Opening,0.0021216014709822236
Pos18_Unpaired,0.002118055976916314
Pos63_Unpaired,0.002114558253351803
Pos68_Unpaired,0.002094278568603208
Pos17_Unpaired,0.0020843399315987727
Pos2_Unpaired,0.0020832224836855886
Pos54_Unpaired,0.002074122017463522
Pos1_Unpaired,0.002062099503203623
Pos58_Unpaired,0.002049296622038316
Pos15_Paired-Opening,0.0020021044140703646
Pos20_Paired-Opening,0.001945846005735613
Pos16_Unpaired,0.0019230297847590094
Pos12_Paired-Opening,0.0019157849096377239
Pos6_Paired-Opening,0.0019078615361505502
Pos66_Unpaired,0.0018915840545373497
Pos3_Unpaired,0.0017861250205956716
Pos67_Paired-Closing,0.001713311388621993
Pos8_Paired-Opening,0.001666296499897633
Pos55_Paired-Closing,0.0016240106059950048
Pos71_Paired-Closing,0.0016146153988973672
Pos73_Unpaired,0.0016074234409920983
Pos6_Unpaired,0.0015997936386437028
Pos59_Unpaired,0.001590417109227717
Pos54_Paired-Opening,0.001549604179204203
Pos73_Paired-Closing,0.0015235120270834465
Pos40_Paired-Opening,0.001513487652832878
Pos5_Unpaired,0.0014851074966668264
Pos57_Unpaired,0.0014521550569862808
Pos16_Paired-Opening,0.0014494434207489144
Pos79_Unpaired,0.0014231684324072585
Pos77_Unpaired,0.0014160851118239092
Pos39_Unpaired,0.001399183844582945
Pos8_Unpaired,0.0013904159333756464
Pos13_Unpaired,0.0013651052423100008
Pos68_Paired-Closing,0.0013537086848055056
Pos29_Unpaired,0.0013479073247341016
Pos48_Unpaired,0.0012990061375562853
Pos72_Unpaired,0.0012761814942609427
Pos38_Paired-Closing,0.001262764377378939
Pos48_Paired-Closing,0.0012354611624125255
Pos46_Paired-Closing,0.0012317656372474305
Pos54_Paired-Closing,0.0012305363937555498
Pos47_Paired-Closing,0.0012225262556601146
Pos65_Unpaired,0.001215216738696166
Pos60_Unpaired,0.0012003656257437135
Pos78_Unpaired,0.001191254321309712
Pos51_Unpaired,0.0011587028824654611
Pos58_Paired-Closing,0.0011466236782689556
Pos3_Paired-Opening,0.0011170878529052377
Pos51_Paired-Opening,0.0011041333970960529
Pos12_Unpaired,0.001086497621817198
Pos53_Paired-Closing,0.0010846179054996195
Pos65_Paired-Closing,0.0010819660725451573
Pos52_Paired-Opening,0.0010717848808451179
Pos39_Paired-Closing,0.0010583352034729122
Pos37_Paired-Closing,0.00105180640046538
Pos2_Paired-Opening,0.0010477494650327586
Pos37_Unpaired,0.0010476790819394996
Pos55_Unpaired,0.0010213874863604336
Pos43_Unpaired,0.000988087136701456
Pos49_Paired-Closing,0.0009598083458644373
Pos38_Unpaired,0.0009593509996004162
Pos60_Paired-Closing,0.0009541190349341996
Pos72_Paired-Closing,0.0009224460074545441
Pos66_Paired-Closing,0.0009199562933847183
Pos80_Paired-Closing,0.0009011865336038418
Pos24_Paired-Opening,0.0008852898979376618
Pos46_Unpaired,0.0008775805314135279
Pos41_Unpaired,0.0008640826611463799
Pos71_Paired-Opening,0.000860857900085995
Pos69_Paired-Opening,0.000847381177363396
Pos24_Unpaired,0.0008307229003691139
Pos69_Paired-Closing,0.0008001345238185955
Pos30_Paired-Opening,0.0007943156224070526
Pos41_Paired-Opening,0.0007920631336767244
Pos59_Paired-Closing,0.0007856686097773146
Pos49_Unpaired,0.0007797555879811874
Pos50_Paired-Opening,0.0007468122213799327
Pos51_Paired-Closing,0.0007457195633341642
Pos79_Paired-Closing,0.000714453295159257
Pos42_Paired-Opening,0.0006626690459830806
Pos43_Paired-Opening,0.0006461412974451612
Pos20_Paired-Closing,0.0006268382811439285
Pos32_Paired-Opening,0.0006182310356659351
Pos23_Unpaired,0.0006136531255895607
Pos21_Paired-Opening,0.000598286149690471
Pos70_Paired-Opening,0.0005961321373653862
Pos25_Paired-Opening,0.0005926602011108594
Pos44_Paired-Opening,0.0005810601085310423
Pos29_Paired-Closing,0.0005688866145884976
Pos49_Paired-Opening,0.0005088865509893299
Pos72_Paired-Opening,0.0005074772981343769
Pos78_Paired-Closing,0.0004948289810894172
Pos77_Paired-Closing,0.0004904366113075912
Pos26_Paired-Closing,0.0004826789732798592
Pos47_Unpaired,0.00047547332611991365
Pos23_Paired-Opening,0.0004655853485027469
Pos25_Unpaired,0.0004492693772566375
Pos28_Unpaired,0.00044794280115850553
Pos69_Unpaired,0.0004380017412808105
Pos22_Paired-Opening,0.00043505135998028077
Pos50_Paired-Closing,0.0004247934386330603
Pos45_Paired-Opening,0.000410863787266869
Pos44_Paired-Closing,0.0004099154845734512
Pos26_Unpaired,0.00039883552777595315
Pos31_Paired-Opening,0.00038875339713313116
Pos36_Unpaired,0.00037125434705055714
Pos24_Paired-Closing,0.0003603702524165223
Pos21_Paired-Closing,0.0003560367076403045
Pos80_Unpaired,0.00035433962464702796
Pos33_Unpaired,0.00035387529519613725
Pos26_Paired-Opening,0.0003507225168586823
Pos36_Paired-Closing,0.0003450398423418241
Pos34_Unpaired,0.00034370677438701924
Pos11_Paired-Closing,0.0003379053403055414
Pos22_Paired-Closing,0.00033720358648571194
Pos32_Unpaired,0.0003330025352691559
Pos29_Paired-Opening,0.0003087662502199721
Pos19_Paired-Closing,0.0003064231471371177
Pos27_Paired-Opening,0.0003041374326458449
Pos34_Paired-Closing,0.00029839857292919417
Pos71_Unpaired,0.000290239631691817
Pos33_Paired-Closing,0.0002600792234921746
