Feature,Importance Magnitude
Pos20_G,0.015270904926943284
Pos18_C,0.014809951124923521
Pos20_C,0.012714264043403551
Pos19_T,0.008678296814730252
Pos1_C,0.008034820955639116
Pos19_C,0.006856495863267106
Pos18_T,0.006684506791552198
Pos19_G,0.006543264436303857
Pos20_T,0.006530481045895418
Pos15_A,0.00557363238490971
Pos17_G,0.0055558510615042874
Pos1_G,0.005083507733619868
Pos11_A,0.0047482398935472445
Pos10_A,0.004322406735748335
Pos16_C,0.004260797689267045
Pos17_C,0.004199205667075954
Pos6_C,0.004185661831487768
Pos2_A,0.004174199030862041
Pos6_G,0.004139804069237001
Pos16_G,0.003985548334454804
Pos19_A,0.003952509565937213
Pos14_T,0.003919264352449964
Pos3_A,0.003910400280445543
Pos20_A,0.0038821913177689437
Pos14_A,0.00386900235321944
Pos7_C,0.00386760370671967
Pos5_C,0.003821428770493301
Pos17_A,0.0037287553787187762
Pos4_G,0.0036515974653119026
Pos14_G,0.0035777689780833698
Pos2_T,0.003370172113945688
Pos11_C,0.0032991896585699457
Pos18_G,0.003297280026045425
Pos1_T,0.003274913780087959
Pos17_T,0.00320262246039482
Pos13_C,0.0031907978242407937
Pos16_A,0.003115193873863911
Pos12_A,0.0029159555116032836
Pos3_T,0.0028206456294634415
Pos18_A,0.0026874352029118533
Pos8_G,0.0025011414985343797
Pos10_C,0.002433297089997445
Pos7_G,0.0024106358783126023
Pos5_G,0.0023601775029390656
Pos2_C,0.0023432920246449864
Pos10_G,0.0023277112294466744
Pos15_T,0.002284929641697114
Pos11_G,0.0022465976865667266
Pos12_T,0.002175138740650643
Pos3_G,0.0021352729130630706
Pos13_G,0.0021334595213777247
Pos15_C,0.0021127463373938897
Pos9_A,0.0020403229585306943
Pos6_T,0.0019838403658639014
Pos12_C,0.001958874597575502
Pos1_A,0.00194290997137669
Pos9_T,0.0019397614699159448
Pos8_C,0.0018842108474197373
Pos13_T,0.001883290912578829
Pos10_T,0.00186780094751705
Pos2_G,0.001864156376994222
Pos16_T,0.0018229471507760526
Pos14_C,0.0018147332403169068
Pos7_A,0.0017946095626107392
Pos15_G,0.0017502921627427935
Pos4_A,0.0017325436171846639
Pos12_G,0.0017279837774268679
Pos3_C,0.0017072601407729202
Pos11_T,0.001698346067436466
Pos9_C,0.0016766185542701185
Pos9_G,0.0016749714671902881
Pos8_T,0.0016340540411321732
Pos13_A,0.0016290705192588827
Pos5_T,0.0015745911413811138
Pos5_A,0.001560317808527511
Pos6_A,0.001532260410338347
Pos7_T,0.0015303287951122493
Pos4_T,0.0014957281771785982
Pos4_C,0.0014255048548894307
Pos8_A,0.001292338397321474
Pos75_A,0.0
Pos74_T,0.0
Pos74_G,0.0
Pos74_C,0.0
Pos74_A,0.0
Pos73_T,0.0
Pos73_G,0.0
Pos71_G,0.0
Pos73_C,0.0
Pos73_A,0.0
Pos72_T,0.0
Pos72_G,0.0
Pos72_C,0.0
Pos72_A,0.0
Pos71_T,0.0
Pos75_G,0.0
Pos71_C,0.0
Pos75_C,0.0
Pos77_G,0.0
Pos75_T,0.0
Pos78_G,0.0
Pos80_C,0.0
Pos80_A,0.0
Pos79_T,0.0
Pos79_G,0.0
Pos79_C,0.0
Pos79_A,0.0
Pos78_T,0.0
Pos71_A,0.0
Pos76_A,0.0
Pos78_A,0.0
Pos77_T,0.0
Pos77_C,0.0
Pos77_A,0.0
Pos76_T,0.0
Pos76_G,0.0
Pos76_C,0.0
Pos78_C,0.0
Pos68_C,0.0
Pos70_T,0.0
Pos63_C,0.0
Pos65_A,0.0
Pos64_T,0.0
Pos64_G,0.0
Pos64_C,0.0
Pos64_A,0.0
Pos63_T,0.0
Pos63_G,0.0
Pos63_A,0.0
Pos65_G,0.0
Pos62_T,0.0
Pos62_G,0.0
Pos62_C,0.0
Pos62_A,0.0
Pos61_T,0.0
Pos61_G,0.0
Pos80_T,0.0
Pos65_C,0.0
Pos65_T,0.0
Pos70_G,0.0
Pos68_G,0.0
Pos70_C,0.0
Pos70_A,0.0
Pos69_T,0.0
