Feature,Model,Spearman Correlation,P-Value
Pos1_Unpaired,31,0.5767263931998714,1.0111480135830413e-89
,51,0.5767263931998714,1.0111480135830413e-89
,6,0.5767263931998714,1.0111480135830413e-89
,7,0.5767263931998714,1.0111480135830413e-89
,70,0.5767263931998714,1.0111480135830413e-89
,73,0.5767263931998714,1.0111480135830413e-89
,76,0.5767263931998714,1.0111480135830413e-89
,78,0.5767263931998714,1.0111480135830413e-89
,88,0.5767263931998714,1.0111480135830413e-89
,94,0.0586309146764621,0.06383251183961569
Pos1_Paired-Opening,31,-0.5767263931998714,1.0111480135830413e-89
,51,-0.5767263931998714,1.0111480135830413e-89
,6,-0.5767263931998714,1.0111480135830413e-89
,7,-0.5767263931998714,1.0111480135830413e-89
,70,-0.5767263931998714,1.0111480135830413e-89
,73,-0.5767263931998714,1.0111480135830413e-89
,76,-0.5767263931998714,1.0111480135830413e-89
,78,-0.5767263931998714,1.0111480135830413e-89
,88,-0.5767263931998714,1.0111480135830413e-89
,94,-0.0586309146764621,0.06383251183961569
Pos1_Paired-Closing,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos2_Unpaired,31,0.6849032552795096,2.2416647300852976e-139
,51,0.6849032552795096,2.2416647300852976e-139
,6,0.6849032552795096,2.2416647300852976e-139
,7,0.6849032552795096,2.2416647300852976e-139
,70,0.6849032552795096,2.2416647300852976e-139
,73,0.6666729250981807,1.5616253422436514e-129
,76,0.6849032552795096,2.2416647300852976e-139
,78,0.6849032552795096,2.2416647300852976e-139
,88,0.6849032552795096,2.2416647300852976e-139
,94,0.012705506235675318,0.6882014246245967
Pos2_Paired-Opening,31,-0.6849032552795096,2.2416647300852976e-139
,51,-0.6849032552795096,2.2416647300852976e-139
,6,-0.6849032552795096,2.2416647300852976e-139
,7,-0.6849032552795096,2.2416647300852976e-139
,70,-0.6849032552795096,2.2416647300852976e-139
,73,-0.6849032552795096,2.2416647300852976e-139
,76,-0.6397260266658078,3.3599499635983797e-116
,78,-0.6849032552795096,2.2416647300852976e-139
,88,-0.6849032552795096,2.2416647300852976e-139
,94,0.03811651870702596,0.22848128207696694
Pos2_Paired-Closing,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos3_Unpaired,31,0.550967608762751,1.809122088568292e-80
,51,0.7509977123783826,4.278201619444856e-182
,6,0.7509977123783826,4.278201619444856e-182
,7,0.7509977123783826,4.278201619444856e-182
,70,0.7509977123783826,4.278201619444856e-182
,73,0.6842863905271016,4.9596210292829625e-139
,76,0.6935380924077942,2.6995533770269023e-144
,78,0.7509977123783826,4.278201619444856e-182
,88,0.7509977123783826,4.278201619444856e-182
,94,-0.034550753705740796,0.275030880635656
Pos3_Paired-Opening,31,-0.7509977123783826,4.278201619444856e-182
,51,-0.7509977123783826,4.278201619444856e-182
,6,-0.7509977123783826,4.278201619444856e-182
,7,-0.7509977123783826,4.278201619444856e-182
,70,-0.7509977123783826,4.278201619444856e-182
,73,-0.5740409378054455,1.01859797645613e-88
,76,-0.6996020317233778,7.430792707502808e-148
,78,-0.7509977123783826,4.278201619444856e-182
,88,-0.7509977123783826,4.278201619444856e-182
,94,0.04838212028129756,0.12627464461425814
Pos3_Paired-Closing,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos4_Unpaired,31,0.7759823465444314,5.927218557959108e-202
,51,0.7759823465444314,5.927218557959108e-202
,6,0.7759823465444314,5.927218557959108e-202
,7,0.7759823465444314,5.927218557959108e-202
,70,0.7759823465444314,5.927218557959108e-202
,73,0.7759823465444314,5.927218557959108e-202
,76,0.7759823465444314,5.927218557959108e-202
,78,0.7759823465444314,5.927218557959108e-202
,88,0.7759823465444314,5.927218557959108e-202
,94,0.04893933362819195,0.12196243900259642
Pos4_Paired-Opening,31,-0.7759823465444314,5.927218557959108e-202
,51,-0.7759823465444314,5.927218557959108e-202
,6,-0.7759823465444314,5.927218557959108e-202
,7,-0.7759823465444314,5.927218557959108e-202
,70,-0.7759823465444314,5.927218557959108e-202
,73,-0.7759823465444314,5.927218557959108e-202
,76,-0.7759823465444314,5.927218557959108e-202
,78,-0.7759823465444314,5.927218557959108e-202
,88,-0.7759823465444314,5.927218557959108e-202
,94,0.06382460140569453,0.04360747410899787
Pos4_Paired-Closing,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos5_Unpaired,31,0.7289028308285009,2.0706301434559266e-166
,51,0.7707454794214456,1.3919050651534147e-197
,6,0.7707454794214456,1.3919050651534147e-197
,7,0.7707454794214456,1.3919050651534147e-197
,70,0.7707454794214456,1.3919050651534147e-197
,73,0.7701460591532304,4.329749574726256e-197
,76,0.7707454794214456,1.3919050651534147e-197
,78,0.7707454794214456,1.3919050651534147e-197
,88,0.7707454794214456,1.3919050651534147e-197
,94,-0.019568581075215054,0.5365106812886791
Pos5_Paired-Opening,31,-0.753113181921349,1.1033059850030637e-183
,51,-0.7707454794214456,1.3919050651534147e-197
,6,-0.7707454794214456,1.3919050651534147e-197
,7,-0.7707454794214456,1.3919050651534147e-197
,70,-0.7707454794214456,1.3919050651534147e-197
,73,-0.7707454794214456,1.3919050651534147e-197
,76,-0.6720123980997121,2.419504599375465e-132
,78,-0.7707454794214456,1.3919050651534147e-197
,88,-0.7707454794214456,1.3919050651534147e-197
,94,0.024312479517691433,0.4424990451838271
Pos5_Paired-Closing,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos6_Unpaired,31,0.0581617851628311,0.06598975607989144
,51,0.7386078088941443,4.1986956800527596e-173
,6,0.7488214685708346,1.7734405892970903e-180
,7,0.7489896935537448,1.33160139338827e-180
,70,0.7392807088257851,1.4059748774437516e-173
,73,-0.04883731468152329,0.12274323607286808
,76,0.6584766420345892,2.482652773697706e-125
,78,0.5348633224494853,4.410045260962013e-75
