Feature,Importance Magnitude
Pos5_Unpaired,0.002030941811099866
Pos4_Unpaired,0.0019159455305298217
Pos5_Paired-Opening,0.0017668295961172711
Pos4_Paired-Opening,0.0015240493368930358
Pos19_Paired-Opening,0.0013918367279949187
Pos19_Unpaired,0.001278017675115804
Pos3_Unpaired,0.0012161002274546212
Pos1_Paired-Opening,0.0010980367621220163
Pos6_Unpaired,0.0010898329815553316
Pos6_Paired-Opening,0.0009177064404944348
Pos3_Paired-Opening,0.0008844650028069458
Pos20_Unpaired,0.0008434644912293476
Pos13_Paired-Opening,0.0008020537465345097
Pos13_Unpaired,0.0007735590867383853
Pos2_Paired-Opening,0.0007518112957623378
Pos16_Paired-Opening,0.0006706880638538491
Pos1_Unpaired,0.0006697040588269323
Pos17_Paired-Opening,0.0006486688333004702
Pos10_Unpaired,0.0006359958283326339
Pos20_Paired-Opening,0.0006340639531131824
Pos16_Unpaired,0.0005959055972286139
Pos10_Paired-Opening,0.0005950121936390901
Pos7_Unpaired,0.0005919265870866355
Pos7_Paired-Opening,0.0005483477004841539
Pos17_Unpaired,0.0005000064742160599
Pos2_Unpaired,0.0004562711191501673
Pos21_Unpaired,0.00037373353573495993
Pos8_Paired-Opening,0.00036429268824952497
Pos9_Paired-Opening,0.00025497418482022145
Pos21_Paired-Opening,0.00023321686180988166
Pos12_Paired-Opening,0.0001857498757271844
Pos11_Unpaired,0.0001501861207871038
Pos3_Paired-Closing,0.0001140722598720455
Pos18_Unpaired,0.00010265899196161279
Pos14_Paired-Opening,8.855486545631659e-05
Pos14_Unpaired,8.013060660130511e-05
Pos8_Unpaired,7.039651326456679e-05
Pos18_Paired-Opening,6.460527289542212e-05
Pos2_Paired-Closing,5.50917732021478e-05
Pos1_Paired-Closing,5.10919579726758e-05
Pos12_Unpaired,4.475572315030027e-05
Pos11_Paired-Opening,3.434794608081461e-05
Pos9_Unpaired,3.152620183001871e-05
Pos15_Paired-Opening,1.3255643816591001e-05
Pos15_Unpaired,1.2744455233768202e-05
Pos18_Paired-Closing,0.0
Pos4_Paired-Closing,0.0
Pos5_Paired-Closing,0.0
Pos20_Paired-Closing,0.0
Pos6_Paired-Closing,0.0
Pos7_Paired-Closing,0.0
Pos19_Paired-Closing,0.0
Pos8_Paired-Closing,0.0
Pos9_Paired-Closing,0.0
Pos10_Paired-Closing,0.0
Pos17_Paired-Closing,0.0
Pos11_Paired-Closing,0.0
Pos12_Paired-Closing,0.0
Pos16_Paired-Closing,0.0
Pos13_Paired-Closing,0.0
Pos14_Paired-Closing,0.0
Pos15_Paired-Closing,0.0
Pos21_Paired-Closing,0.0
