Feature,Average_Importance_Magnitude,Number_of_Models
Pos7_Unpaired,0.00081530477558632,10
Pos8_Unpaired,0.0006471805139337995,10
Pos7_Paired-Opening,0.0006143921636755068,10
Pos6_Unpaired,0.0005695184514092038,10
Pos20_Unpaired,0.0005639642796688674,10
Pos24_Paired-Opening,0.0004473215998457428,10
Pos21_Unpaired,0.000443638225606461,10
Pos20_Paired-Opening,0.0004301062491474162,10
Pos24_Unpaired,0.0004272324799090536,10
Pos6_Paired-Opening,0.0004135602938536387,10
Pos9_Unpaired,0.00041228024204118853,10
Pos8_Paired-Opening,0.00040683624864124295,10
Pos21_Paired-Opening,0.00036447487564059616,10
Pos23_Paired-Opening,0.00035624055539687944,10
Pos29_Unpaired,0.00033974968809822627,10
Pos22_Unpaired,0.0003356828617486811,10
Pos23_Unpaired,0.00033532298774350725,10
Pos39_Unpaired,0.00033467973253941167,10
Pos16_Unpaired,0.0003291597909549103,10
Pos12_Unpaired,0.00032644312255111936,10
Pos35_Unpaired,0.00030907593956767195,10
Pos36_Unpaired,0.0003061404657749843,10
Pos9_Paired-Opening,0.0003061017211228077,10
Pos38_Unpaired,0.0003034231754788066,10
Pos39_Paired-Closing,0.0002984472026791165,10
Pos16_Paired-Opening,0.00029826044035937,10
Pos26_Unpaired,0.00029802412025525603,10
Pos19_Paired-Opening,0.00029147057741771363,10
Pos27_Unpaired,0.00028541905692457034,10
Pos10_Unpaired,0.00027838489828127625,10
Pos31_Unpaired,0.0002782055427712455,10
Pos19_Unpaired,0.0002583266128940272,10
Pos10_Paired-Opening,0.00025539800944408245,10
Pos33_Unpaired,0.00025510976539504313,10
Pos30_Unpaired,0.00024951476362813446,10
Pos16_Paired-Closing,0.0002442593988866495,10
Pos22_Paired-Opening,0.00024380501983357842,10
Pos37_Unpaired,0.00023843369932709263,10
Pos18_Paired-Opening,0.00023744888365344823,10
Pos13_Unpaired,0.00023659996573074886,10
Pos38_Paired-Closing,0.00023534792858070181,10
Pos15_Paired-Opening,0.00023503399604367017,10
Pos12_Paired-Opening,0.00023485784600635242,10
Pos15_Paired-Closing,0.00022382677628653768,10
Pos17_Unpaired,0.00021906459034398535,10
Pos13_Paired-Opening,0.0002143283936506042,10
Pos25_Unpaired,0.00021419252021613223,10
Pos11_Unpaired,0.00021197818077313052,10
Pos25_Paired-Opening,0.00021035976609634844,10
Pos18_Paired-Closing,0.00020892958551721737,10
Pos34_Unpaired,0.00020658082742195253,10
Pos28_Unpaired,0.00020621775278436958,10
Pos26_Paired-Opening,0.0002046582033259471,10
Pos27_Paired-Opening,0.0001950571558584898,10
Pos15_Unpaired,0.00019413668157179504,10
Pos17_Paired-Closing,0.00019342301622957118,10
Pos35_Paired-Closing,0.00019021985011536942,10
Pos40_Unpaired,0.00018817348104514052,10
Pos36_Paired-Closing,0.00017951832833749135,10
Pos37_Paired-Closing,0.00017758499498031092,10
Pos14_Unpaired,0.0001742462510693721,10
Pos34_Paired-Closing,0.00017187421011118973,10
Pos31_Paired-Closing,0.00017140506510192804,10
Pos33_Paired-Closing,0.0001709505581777758,10
Pos32_Paired-Closing,0.00015693256992845418,10
Pos17_Paired-Opening,0.0001489592027793596,10
Pos32_Unpaired,0.00014726384861017152,10
Pos28_Paired-Opening,0.00014514385971859528,10
Pos11_Paired-Opening,0.00014123585314272552,10
Pos19_Paired-Closing,0.00013836623533325208,10
Pos40_Paired-Closing,0.00013177989147923657,10
Pos29_Paired-Opening,0.00012822287887195955,10
Pos29_Paired-Closing,0.0001264302382900695,10
Pos30_Paired-Closing,0.00011800655765161615,10
Pos14_Paired-Opening,0.00011581707260357345,10
Pos4_Unpaired,0.00011057353435877805,10
Pos4_Paired-Opening,0.00010107752661452233,10
Pos30_Paired-Opening,0.00010071420878945636,10
