Feature,Average_Importance_Magnitude,Number_of_Models
Pos4_Unpaired,0.0011046243735513901,10
Pos16_Unpaired,0.0010723644065379649,10
Pos4_Paired-Opening,0.000997921282498669,10
Pos12_Unpaired,0.000982835321870649,10
Pos16_Paired-Closing,0.0008904209311725465,10
Pos17_Unpaired,0.000882417906817586,10
Pos13_Unpaired,0.0008658524014037345,10
Pos17_Paired-Closing,0.0007832429236112921,10
Pos15_Paired-Closing,0.0007604277566870727,10
Pos11_Unpaired,0.0007263972170467447,10
Pos14_Paired-Closing,0.0007247572587430252,10
Pos13_Paired-Closing,0.0007169590130115292,10
Pos15_Unpaired,0.0006774897479772809,10
Pos5_Unpaired,0.00065560526579995,10
Pos14_Unpaired,0.0006481535926451623,10
Pos5_Paired-Opening,0.000552731272207381,10
Pos2_Unpaired,0.0005199279601790296,10
Pos12_Paired-Closing,0.0005150436002735018,10
Pos18_Unpaired,0.0004862997805551783,10
Pos1_Unpaired,0.00046488813727651134,10
Pos18_Paired-Closing,0.0004573476814237704,10
Pos7_Paired-Opening,0.0004370627058779719,10
Pos10_Unpaired,0.00042739624904658807,10
Pos3_Unpaired,0.00041748660497132847,10
Pos2_Paired-Opening,0.00041358999847215095,10
Pos1_Paired-Opening,0.0004000749216411544,10
Pos19_Unpaired,0.0003887447434873124,10
Pos8_Paired-Opening,0.00038706040971234787,10
Pos3_Paired-Opening,0.0003799996506614682,10
Pos7_Unpaired,0.00036963393229974426,10
Pos9_Paired-Opening,0.00033615505749025126,10
Pos11_Paired-Closing,0.0003329302910276156,10
Pos19_Paired-Closing,0.0003263587145157722,10
Pos6_Paired-Opening,0.00031550687288754746,10
Pos10_Paired-Opening,0.0003103643900046283,10
Pos6_Unpaired,0.0003060864145385634,10
Pos11_Paired-Opening,0.00024394240762784029,10
Pos8_Unpaired,0.0002145393927800701,10
Pos12_Paired-Opening,0.00019681637007740939,10
Pos9_Unpaired,0.00017525814738780657,10
Pos20_Unpaired,0.0001570749365200949,10
Pos10_Paired-Closing,0.0001503066502523903,10
Pos20_Paired-Closing,0.00010610862908273228,10
Pos13_Paired-Opening,5.259329280360315e-05,10
Pos9_Paired-Closing,4.120274569212333e-05,10
Pos8_Paired-Closing,1.867149371182486e-05,10
Pos14_Paired-Opening,4.390626442773786e-06,10
Pos7_Paired-Closing,2.3112379724425397e-06,10
Pos17_Paired-Opening,0.0,10
Pos15_Paired-Opening,0.0,10
Pos16_Paired-Opening,0.0,10
Pos4_Paired-Closing,0.0,10
Pos3_Paired-Closing,0.0,10
Pos18_Paired-Opening,0.0,10
Pos19_Paired-Opening,0.0,10
Pos6_Paired-Closing,0.0,10
Pos20_Paired-Opening,0.0,10
Pos5_Paired-Closing,0.0,10
Pos2_Paired-Closing,0.0,10
Pos1_Paired-Closing,0.0,10
