Feature,Average_Importance_Magnitude,Number_of_Models
Pos16_Paired-Opening,0.0077226152847759,10
Pos17_Paired-Opening,0.0076063132872655,10
Pos16_Unpaired,0.0074004451766873,10
Pos17_Unpaired,0.0070005087843759,10
Pos6_Paired-Opening,0.0069216759257391,10
Pos1_Unpaired,0.0068348540201265,10
Pos6_Unpaired,0.0060112907536532,10
Pos12_Paired-Opening,0.0059069325550363,10
Pos12_Unpaired,0.0054935916919811,10
Pos4_Paired-Opening,0.0053692683335974,10
Pos15_Paired-Opening,0.0052565557800092,10
Pos13_Paired-Opening,0.0052535197763014,10
Pos13_Unpaired,0.0050701878700154,10
Pos7_Paired-Opening,0.0049835987935131,10
Pos4_Unpaired,0.0049214669407795,10
Pos14_Paired-Opening,0.0047293916607009,10
Pos3_Paired-Opening,0.0046260903127593,10
Pos7_Unpaired,0.0045392124112668,10
Pos15_Unpaired,0.004390355636577,10
Pos2_Unpaired,0.0041424054731183,10
Pos3_Unpaired,0.0041253728829481,10
Pos20_Unpaired,0.0037705331198166,10
Pos2_Paired-Opening,0.0037487596380355,10
Pos14_Unpaired,0.0037133494727128,10
Pos5_Paired-Opening,0.0036456946603918,10
Pos18_Unpaired,0.0035325199096138,10
Pos5_Unpaired,0.0032220761049703,10
Pos1_Paired-Opening,0.0031923960982888,10
Pos11_Paired-Opening,0.0030753553659668,10
Pos19_Paired-Opening,0.0030610884410908,10
Pos18_Paired-Opening,0.0030403505469485,10
Pos19_Unpaired,0.0029888747078635,10
Pos11_Unpaired,0.0028292762359147,10
Pos9_Paired-Opening,0.0026393576156814,10
Pos20_Paired-Opening,0.0026045058862643,10
Pos10_Paired-Opening,0.0025623404437235,10
Pos8_Paired-Opening,0.0024961259527247,10
Pos9_Unpaired,0.0023958558103313,10
Pos10_Unpaired,0.0022330759934079,10
Pos8_Unpaired,0.0021606384366709,10
Pos1_Paired-Closing,3.9103469706502054e-05,10
Pos2_Paired-Closing,3.1036575615494755e-05,10
Pos4_Paired-Closing,2.9709657979420077e-05,10
Pos3_Paired-Closing,2.2835122340842383e-05,10
Pos5_Paired-Closing,2.1100344611017397e-05,10
Pos7_Paired-Closing,1.049919008500076e-05,10
Pos8_Paired-Closing,9.3653926839268e-06,10
Pos6_Paired-Closing,7.49618059392095e-06,10
Pos9_Paired-Closing,7.1499295773313804e-06,10
Pos11_Paired-Closing,5.8954737292696805e-06,10
Pos10_Paired-Closing,5.464676610766046e-06,10
Pos12_Paired-Closing,4.203496751356339e-06,10
Pos15_Paired-Closing,0.0,10
Pos14_Paired-Closing,0.0,10
Pos16_Paired-Closing,0.0,10
Pos17_Paired-Closing,0.0,10
Pos13_Paired-Closing,0.0,10
Pos18_Paired-Closing,0.0,10
Pos19_Paired-Closing,0.0,10
Pos20_Paired-Closing,0.0,10
