Feature,Average_Importance_Magnitude,Number_of_Models
Pos1_Unpaired,0.00536783336214954,10
Pos1_Paired-Opening,0.004508698439241921,10
Pos4_Unpaired,0.00396788504504998,10
Pos5_Unpaired,0.00372164867735775,10
Pos4_Paired-Opening,0.00321812381697531,10
Pos5_Paired-Opening,0.00292616070043457,10
Pos2_Unpaired,0.00290788952810005,10
Pos7_Unpaired,0.0028924950491991197,10
Pos2_Paired-Opening,0.00285430367821907,10
Pos6_Unpaired,0.00281122634771885,10
Pos3_Unpaired,0.00238047035675806,10
Pos7_Paired-Opening,0.0022257321525957,10
Pos6_Paired-Opening,0.00221354520971441,10
Pos3_Paired-Opening,0.00209405070255172,10
Pos8_Unpaired,0.00185180621540761,10
Pos10_Unpaired,0.00169173411939424,10
Pos10_Paired-Opening,0.0013396235191192,10
Pos8_Paired-Opening,0.00132517975768889,10
Pos19_Unpaired,0.00114377115045002,10
Pos16_Unpaired,0.0010177298984358801,10
Pos11_Unpaired,0.0009661756909673999,10
Pos19_Paired-Opening,0.00093975051132416,10
Pos13_Unpaired,0.00092172243030769,10
Pos13_Paired-Opening,0.00077831854351128,10
Pos16_Paired-Opening,0.00077177948173327,10
Pos17_Unpaired,0.00076600006639642,10
Pos20_Unpaired,0.00076474800456058,10
Pos11_Paired-Opening,0.00072120156191704,10
Pos9_Unpaired,0.0007195449611564801,10
Pos20_Paired-Opening,0.00065042847164217,10
Pos18_Unpaired,0.0006447197506507299,10
Pos15_Unpaired,0.00059470812074332,10
Pos17_Paired-Opening,0.0005870831009977099,10
Pos9_Paired-Opening,0.0004966121037618401,10
Pos15_Paired-Opening,0.00045985152214688,10
Pos18_Paired-Opening,0.00045744020551204004,10
Pos14_Unpaired,0.00044861897639925997,10
Pos12_Unpaired,0.000437039863187602,10
Pos14_Paired-Opening,0.00036782728093773026,10
Pos12_Paired-Opening,0.00034833360327791876,10
Pos21_Unpaired,0.00026544167594205,10
Pos21_Paired-Opening,0.00023665114839827706,10
Pos3_Paired-Closing,5.795312347461342e-05,10
Pos2_Paired-Closing,2.872841548621028e-05,10
Pos1_Paired-Closing,2.6756105605132528e-05,10
Pos9_Paired-Closing,0.0,10
Pos7_Paired-Closing,0.0,10
Pos8_Paired-Closing,0.0,10
Pos11_Paired-Closing,0.0,10
Pos12_Paired-Closing,0.0,10
Pos14_Paired-Closing,0.0,10
Pos13_Paired-Closing,0.0,10
Pos19_Paired-Closing,0.0,10
Pos6_Paired-Closing,0.0,10
Pos5_Paired-Closing,0.0,10
Pos15_Paired-Closing,0.0,10
Pos4_Paired-Closing,0.0,10
Pos16_Paired-Closing,0.0,10
Pos17_Paired-Closing,0.0,10
Pos21_Paired-Closing,0.0,10
Pos18_Paired-Closing,0.0,10
Pos20_Paired-Closing,0.0,10
Pos10_Paired-Closing,0.0,10
