Feature,Importance Magnitude
Pos9_A,0.006173576901757574
Pos17_A,0.00476868497570313
Pos18_C,0.004721607264947439
Pos20_G,0.004524853172565186
Pos2_A,0.0045028071493393015
Pos3_A,0.0043512733262819035
Pos5_A,0.0038855586782384635
Pos11_A,0.00387821965153737
Pos15_A,0.0037496553043271565
Pos6_A,0.0036059036760302705
Pos16_A,0.0036050355101695706
Pos8_A,0.0034683530158979227
Pos9_C,0.003263632983124866
Pos10_A,0.0032376432429576437
Pos2_G,0.003089129077692292
Pos12_A,0.0028921201194278896
Pos12_C,0.0028901034674665826
Pos19_C,0.00276799585518724
Pos18_A,0.0025406481043249137
Pos14_A,0.002521628131336171
Pos17_T,0.0025189732524101105
Pos6_T,0.0024912469451087277
Pos12_T,0.0024504057019944818
Pos6_C,0.002400198541650064
Pos16_T,0.0023790048554644507
Pos13_A,0.002280023242585764
Pos15_C,0.002231510478513834
Pos12_G,0.002168021077580634
Pos19_A,0.002150348314182871
Pos7_A,0.0021318520707515423
Pos16_C,0.002015865266981626
Pos18_T,0.0019863614814022348
Pos3_T,0.0019500477545627889
Pos18_G,0.0019039906665680101
Pos11_G,0.0018729284887824154
Pos15_T,0.0018720063186028208
Pos10_C,0.001775539683660194
Pos20_T,0.0016933529384869184
Pos7_T,0.0016753673308168317
Pos7_C,0.0016222496107310591
Pos14_C,0.0016114102559243583
Pos14_T,0.0015657115316005143
Pos4_C,0.001553360054154387
Pos2_C,0.0015181455880592383
Pos9_G,0.0014618533933119218
Pos13_G,0.001461120684159516
Pos8_T,0.0014436593541173495
Pos8_G,0.001362912247134609
Pos19_T,0.0013204706987262269
Pos6_G,0.0012334510191879414
Pos16_G,0.0012049151999213529
Pos20_C,0.0011752648511407814
Pos9_T,0.0011682369325696391
Pos11_T,0.0011625077627561997
Pos5_G,0.0011369681436527966
Pos10_G,0.001060982224439848
Pos19_G,0.0010471148286770582
Pos13_T,0.001010800736866392
Pos17_G,0.000969039784207721
Pos14_G,0.0009418369982745603
Pos4_G,0.0009351111294316965
Pos5_C,0.0009186540308724678
Pos11_C,0.0008897287715282562
Pos3_G,0.0008695054759109542
Pos15_G,0.0008262007382969704
Pos7_G,0.0008121773563833599
Pos4_A,0.0008036512281561312
Pos8_C,0.0007715205357912071
Pos5_T,0.0007626977240746334
Pos3_C,0.0006835071174074082
Pos20_A,0.0006729933334056972
Pos17_C,0.0006683638151623248
Pos13_C,0.0006601336412101857
Pos10_T,0.0006163331056037917
Pos2_T,0.0005557906131708203
Pos4_T,0.000179147334996231
Pos73_A,0.0
Pos75_A,0.0
Pos74_T,0.0
Pos74_G,0.0
Pos74_C,0.0
Pos74_A,0.0
Pos73_T,0.0
Pos73_G,0.0
Pos73_C,0.0
Pos71_T,0.0
Pos72_T,0.0
Pos72_G,0.0
Pos72_C,0.0
Pos72_A,0.0
Pos75_G,0.0
Pos71_G,0.0
Pos71_C,0.0
Pos71_A,0.0
Pos75_C,0.0
Pos77_A,0.0
Pos75_T,0.0
Pos76_A,0.0
Pos80_A,0.0
Pos79_T,0.0
Pos80_C,0.0
Pos79_G,0.0
Pos79_C,0.0
Pos79_A,0.0
Pos78_T,0.0
Pos78_G,0.0
Pos78_C,0.0
Pos78_A,0.0
Pos77_T,0.0
Pos77_G,0.0
Pos77_C,0.0
Pos70_G,0.0
Pos76_T,0.0
Pos76_G,0.0
Pos76_C,0.0
Pos70_T,0.0
Pos1_A,0.0
Pos70_C,0.0
Pos70_A,0.0
Pos64_T,0.0
Pos64_G,0.0
Pos64_C,0.0
Pos64_A,0.0
Pos63_T,0.0
Pos63_G,0.0
Pos63_C,0.0
Pos63_A,0.0
Pos62_T,0.0
Pos62_G,0.0
Pos62_C,0.0
Pos62_A,0.0
Pos61_T,0.0
Pos61_G,0.0
Pos80_T,0.0
Pos61_C,0.0
Pos61_A,0.0
Pos65_A,0.0
Pos65_C,0.0
Pos65_G,0.0
Pos68_A,0.0
Pos69_T,0.0
Pos69_G,0.0
Pos69_C,0.0
Pos69_A,0.0
Pos68_T,0.0
Pos68_G,0.0
Pos68_C,0.0
Pos67_T,0.0
Pos65_T,0.0
Pos67_G,0.0
Pos67_C,0.0
Pos67_A,0.0
Pos66_T,0.0
Pos66_G,0.0
Pos66_C,0.0
Pos66_A,0.0
Pos80_G,0.0
Pos90_C,0.0
Pos81_A,0.0
Pos81_C,0.0
Pos95_G,0.0
Pos95_C,0.0
Pos95_A,0.0
Pos94_T,0.0
Pos94_G,0.0
Pos94_C,0.0
Pos94_A,0.0
Pos93_T,0.0
Pos93_G,0.0
Pos93_C,0.0
Pos93_A,0.0
Pos92_T,0.0
Pos92_G,0.0
Pos92_C,0.0
Pos92_A,0.0
Pos91_T,0.0
Pos91_G,0.0
Pos95_T,0.0
Pos96_A,0.0
Pos96_C,0.0
Pos98_T,0.0
Pos100_G,0.0
Pos100_C,0.0
Pos100_A,0.0
Pos99_T,0.0
Pos99_G,0.0
Pos99_C,0.0
Pos99_A,0.0
Pos98_G,0.0
Pos96_G,0.0
Pos98_C,0.0
Pos98_A,0.0
Pos97_T,0.0
Pos97_G,0.0
Pos97_C,0.0
Pos97_A,0.0
Pos96_T,0.0
Pos91_C,0.0
Pos91_A,0.0
Pos90_T,0.0
Pos83_G,0.0
Pos85_C,0.0
Pos85_A,0.0
Pos84_T,0.0
Pos84_G,0.0
Pos84_C,0.0
Pos84_A,0.0
Pos83_T,0.0
Pos83_C,0.0
Pos85_T,0.0
Pos83_A,0.0
Pos82_T,0.0
Pos82_G,0.0
Pos82_C,0.0
Pos82_A,0.0
Pos81_T,0.0
Pos81_G,0.0
Pos85_G,0.0
Pos86_A,0.0
Pos90_G,0.0
Pos88_G,0.0
Pos60_G,0.0
Pos90_A,0.0
Pos89_T,0.0
Pos89_G,0.0
Pos89_C,0.0
Pos89_A,0.0
Pos88_T,0.0
Pos88_C,0.0
Pos86_C,0.0
