Feature,Model,Spearman Correlation,P-Value
Pos1_Unpaired,38,0.79373181176342,1.069128613876879e-217
,46,0.7944794718541387,2.1477669519068498e-218
,47,0.7944794718541387,2.1477669519068498e-218
,52,0.7944794718541387,2.1477669519068498e-218
,54,0.7609933623364961,9.555271334692408e-190
,57,0.7944794718541387,2.1477669519068498e-218
,59,0.7944794718541387,2.1477669519068498e-218
,75,0.7944794718541387,2.1477669519068498e-218
,77,0.7944794718541387,2.1477669519068498e-218
,95,0.485710958631581,2.524350304797114e-60
Pos1_Paired-Opening,38,-0.6507701398714544,1.6843737532006845e-121
,46,-0.7944794718541387,2.1477669519068498e-218
,47,-0.7944794718541387,2.1477669519068498e-218
,52,-0.7944794718541387,2.1477669519068498e-218
,54,-0.7311171671962626,6.528016084638178e-168
,57,-0.7886341293267017,5.078770815322407e-213
,59,-0.7944794718541387,2.1477669519068498e-218
,75,-0.7944794718541387,2.1477669519068498e-218
,77,-0.7944794718541387,2.1477669519068498e-218
,95,-0.7259892762710306,1.8576664390479526e-164
Pos1_Paired-Closing,38,,
,46,,
,47,,
,52,,
,54,,
,57,,
,59,,
,75,,
,77,,
,95,,
Pos2_Unpaired,38,0.8623530272763839,2.9644180966079597e-297
,46,0.6934266814917159,3.132374008584256e-144
,47,0.8623530272763839,2.9644180966079597e-297
,52,0.3196791417860026,3.401761097118091e-25
,54,0.7480029925562134,7.126256845572859e-180
,57,0.5799046147746911,6.389500685301278e-91
,59,0.7966235001695113,2.0745682382390124e-220
,75,0.8623530272763839,2.9644180966079597e-297
,77,0.7842665995511345,4.080573297546864e-209
,95,-0.7943413698751264,2.890397943495467e-218
Pos2_Paired-Opening,38,-0.8623530272763839,2.9644180966079597e-297
,46,-0.8004224121839447,4.856319248088888e-224
,47,-0.8620538455609615,8.087169304240908e-297
,52,-0.3304218526839608,6.687333395357533e-27
,54,-0.83650511860675,5.6268686611304345e-263
,57,-0.43960230567020453,1.6600046569533712e-48
,59,-0.8245865539900386,3.928922324583285e-249
,75,-0.8623530272763839,2.9644180966079597e-297
,77,-0.20060481904788288,1.5444127862616873e-10
,95,0.6552914493468267,9.821861671173114e-124
Pos2_Paired-Closing,38,,
,46,,
,47,,
,52,,
,54,,
,57,,
,59,,
,75,,
,77,,
,95,,
Pos3_Unpaired,38,0.33545463423561844,1.0046270999254402e-27
,46,-0.8011570613751577,9.443293943118491e-225
,47,-0.8184102368404923,2.3009796563468103e-242
,52,-0.8493031736334443,3.837373125269156e-279
,54,-0.8358177717447199,3.7902613587836096e-262
,57,-0.7517480082532028,1.1740396038410211e-182
,59,-0.8338321480535081,8.920402823212558e-260
,75,-0.1387094966904981,1.071636287927343e-05
,77,-0.6746875665550445,8.987517842561061e-134
,95,-0.8551477832969757,4.9270893945947363e-287
Pos3_Paired-Opening,38,-0.6569011493917164,1.5396110952946975e-124
,46,0.8550425382250034,6.882538128045561e-287
,47,0.8009676202456074,1.44144901335074e-224
,52,0.8499837584321989,4.813718044380133e-280
,54,0.2638809689562856,2.1562195330670494e-17
,57,0.44070672254610493,9.072116188852257e-49
,59,0.6939474147259854,1.5623040348712483e-144
,75,0.1259467776293172,6.504511594539982e-05
,77,0.5457904187414356,1.050186985291576e-78
,95,0.848398066014482,5.9720124355158e-278
Pos3_Paired-Closing,38,,
,46,,
,47,,
,52,,
,54,,
,57,,
,59,,
,75,,
,77,,
,95,,
Pos4_Unpaired,38,-0.7585354744683769,7.874092316360036e-188
,46,-0.26348236531021546,2.4170786627008407e-17
,47,-0.8440193791428681,2.7224819905984224e-272
,52,-0.35810824931205765,1.2677758554684813e-31
,54,-0.6230763639841832,1.308016866708456e-108
,57,-0.7627012597606223,4.317172863081832e-191
,59,-0.739640154832219,7.826496052567433e-174
,75,-0.799461115982809,4.096499506029333e-223
,77,-0.7744379688348497,1.1859665853618462e-200
,95,-0.6735065361056668,3.862361542740194e-133
Pos4_Paired-Opening,38,0.8156835085372529,1.8539316682054798e-239
,46,0.6122780229280042,6.292339660961032e-104
,47,0.8440193791428681,2.7224819905984224e-272
,52,0.7409481829785896,9.208599964912641e-175
,54,0.6129817989415405,3.156220656034185e-104
,57,0.8356309377694044,6.355967009733725e-262
,59,0.8440122702942465,2.779775525070272e-272
,75,0.8004847901843164,4.2270503317792246e-224
,77,0.6235668745390722,7.935105804644038e-109
,95,0.6785253832325018,7.506163045306845e-136
Pos4_Paired-Closing,38,,
,46,,
,47,,
,52,,
,54,,
,57,,
,59,,
,75,,
,77,,
,95,,
Pos5_Unpaired,38,0.37520212464489217,8.796754488981903e-35
,46,0.8655823179991313,5.02285810472834e-302
,47,-0.7456490642190928,3.776895538651583e-178
,52,0.28370986845238677,5.740269762915595e-20
,54,0.7612385849537655,6.135020525985773e-190
,57,0.10369907967572398,0.0010234178423431412
,59,0.7130004903372305,4.747222151082056e-156
,75,-0.11205184645441697,0.00038502004396306715
,77,0.22154587470025494,1.3868226035229617e-12
,95,-0.39033414943981903,9.67753212115882e-38
Pos5_Paired-Opening,38,-0.5832172103393307,3.477656078478378e-92
,46,-0.8655684544858055,5.268627549206124e-302
,47,0.8632879065437393,1.2685996044333388e-298
,52,-0.5000291986288786,2.234141208460545e-64
,54,-0.3978759006889626,2.833989193070369e-39
,57,0.00849140191194932,0.7885525368356437
,59,-0.2415647879424669,9.605848408091353e-15
,75,0.163034916709427,2.1730537289293927e-07
,77,-0.2284221773097682,2.6480887114739743e-13
,95,-0.017946318000030038,0.5708172822550841
Pos5_Paired-Closing,38,,
,46,,
,47,,
,52,,
,54,,
,57,,
,59,,
,75,,
,77,,
,95,,
Pos6_Unpaired,38,0.6291148844054023,2.6136203336138345e-111
,46,0.11971945356714205,0.00014777304723472836
,47,0.6998624979272418,5.2011123158187646e-148
,52,0.32395273368738875,7.262352471584161e-26
,54,0.6294442364097136,1.8547861153079943e-111
,57,0.8208678258090885,5.015802114393647e-245
,59,0.8259903005995465,1.0446688438801617e-250
,75,0.7028546959238569,8.395403830381278e-150
,77,0.8039167088212388,1.8910151533371912e-227
,95,0.8120243741188584,1.2387813909864975e-235
Pos6_Paired-Opening,38,0.4075450753773673,2.676896727833329e-41
,46,-0.4515451016554606,2.1411198089775022e-51
,47,-0.8419253316166486,1.2017938056542438e-269
,52,-0.5259926696087117,3.0872611403270505e-72
,54,-0.69064764929598,1.2510964148798026e-142
,57,-0.829087610937963,3.1080410702332583e-254
,59,-0.8459756605207317,8.483658903979479e-275
,75,-0.7363995479374311,1.4862719524344926e-171
,77,-0.4528064497570782,1.0440018333407346e-51
,95,-0.8452959340437489,6.359054598884475e-274
Pos6_Paired-Closing,38,,
,46,,
,47,,
,52,,
,54,,
,57,,
,59,,
,75,,
,77,,
,95,,
Pos7_Unpaired,38,-0.414023398308084,1.0796053978398867e-42
,46,-0.18535045061177907,3.522082455686379e-09
,47,0.7418490162662231,2.09342800281171e-175
,52,-0.20075607225237432,1.4953490606090632e-10
,54,0.4321838570743779,9.07350302698556e-47
,57,0.41843113770920176,1.1665708305850962e-43
,59,0.8052532026839262,9.00148472812126e-229
,75,0.5966297449258229,1.8660083119204837e-97
,77,0.6197489105183744,3.7924527991298526e-107
,95,0.8385259108254814,1.9601663346048533e-265
Pos7_Paired-Opening,38,0.7868709258633553,1.96471837453654e-211
,46,0.5879788408090186,4.993872892169804e-94
,47,-0.7882948546633918,1.028993769591619e-212
,52,0.043086368188037426,0.173375084255216
,54,0.006557943443383924,0.8359136182510896
,57,-0.4133078561975129,1.5444899513008918e-42
,59,-0.8164514367143637,2.847962876992217e-240
,75,-0.6081714391693345,3.406369289495884e-102
,77,0.28022417905239816,1.6864031569899773e-19
,95,-0.7499561083789934,2.555949763887085e-181
Pos7_Paired-Closing,38,,
,46,,
,47,,
,52,,
,54,,
,57,,
,59,,
,75,,
,77,,
,95,,
Pos8_Unpaired,38,0.6076515264932631,5.6227789110244075e-102
,46,-0.5051430001707519,7.149507011401906e-66
,47,0.5315954481276343,5.039771383128262e-74
,52,0.8494127928469263,2.748690823124324e-279
,54,0.8467393321067508,8.722983872788571e-276
,57,0.7748874294697359,4.971056145919043e-201
,59,0.7311103915976256,6.597781148930302e-168
,75,0.7039595990146813,1.805533794769161e-150
,77,0.27775070354726716,3.5896906139038255e-19
,95,0.6742341014972673,1.5744024232299035e-133
Pos8_Paired-Opening,38,0.02888607316891579,0.36150253279915956
,46,0.4187810480811215,9.762880685784282e-44
,47,-0.6076515264932631,5.6227789110244075e-102
,52,-0.7021326166091261,2.2832691534622483e-149
,54,-0.7589383668482661,3.8345988373264694e-188
,57,-0.7660699468174417,8.882972990272458e-194
,59,-0.46702325916835347,2.5755333506785967e-55
,75,-0.6547792077732453,1.767085125333809e-123
,77,-0.6149735640877282,4.43635060109983e-105
,95,-0.6350139386598626,5.271254476280922e-114
Pos8_Paired-Closing,38,,
,46,,
,47,,
,52,,
,54,,
,57,,
,59,,
,75,,
,77,,
,95,,
Pos9_Unpaired,38,0.7922049151505106,2.777253565942566e-216
,46,0.3646635906486432,8.207894563383211e-33
,47,0.6771663823275015,4.120549835255069e-135
,52,0.7922049151505106,2.777253565942566e-216
,54,0.7922049151505106,2.777253565942566e-216
,57,0.7918716677053718,5.6333748059693406e-216
,59,0.7922049151505106,2.777253565942566e-216
,75,0.7922049151505106,2.777253565942566e-216
,77,0.7921670461226539,3.009869779920624e-216
,95,0.7803897784592277,1.0030661206254298e-205
Pos9_Paired-Opening,38,-0.7929676089208365,5.476646361854186e-217
,46,-0.4882108459161988,5.108551630324442e-61
,47,-0.6246049519797486,2.747286890759191e-109
,52,-0.7929600423999187,5.565759695790609e-217
,54,-0.7929600423999187,5.565759695790609e-217
,57,-0.7882990655145784,1.020023600866665e-212
,59,-0.7929676089208365,5.476646361854186e-217
,75,-0.7929676089208365,5.476646361854186e-217
,77,-0.7929676089208365,5.476646361854186e-217
,95,-0.7727952641540873,2.797785277754206e-199
Pos9_Paired-Closing,38,-1.0,0.0
,46,-1.0,0.0
,47,-1.0,0.0
,52,-1.0,0.0
,54,-1.0,0.0
,57,1.0,0.0
,59,-1.0,0.0
,75,-1.0,0.0
,77,-1.0,0.0
,95,1.0,0.0
Pos10_Unpaired,38,0.5255890180935247,4.1403846630092615e-72
,46,-0.8224298966347404,9.711320891244687e-247
,47,-0.30270120043930365,1.232110653826367e-22
,52,0.5277187271640288,8.761229394713855e-73
,54,0.1032184508354186,0.0010804058574038504
,57,-0.5160777663602869,3.727288364242469e-69
,59,0.29911546577978143,4.0731933468138608e-22
,75,-0.3369648871858493,5.648885263012481e-28
,77,0.5751663272041713,3.879079945532385e-89
,95,0.32275958280741884,1.120463867497021e-25
Pos10_Paired-Opening,38,0.16366809515462674,1.947315784930715e-07
,46,0.7450410474227911,1.045728990407383e-177
,47,0.6857256231694352,7.752876475574098e-140
,52,0.13354042291078483,2.2690357789198965e-05
,54,0.0026834363941883477,0.9324587700659351
,57,0.7853786928990663,4.217992788572236e-210
,59,-0.5822554727935256,8.124752594698559e-92
,75,0.17827632108662533,1.3782422353121843e-08
,77,0.1505737865466221,1.7278441437700435e-06
,95,-0.19185852722084604,9.570195768637717e-10
Pos10_Paired-Closing,38,0.2176683083381012,3.444942811338129e-12
,46,0.21764114677987642,3.466760942968383e-12
,47,-0.02720514310193497,0.3901280181255258
,52,-0.05098199611974631,0.10713097078185818
,54,0.21764115070866988,3.4667577773151004e-12
,57,0.217641150053871,3.4667583049237586e-12
