Feature,Average_Importance_Magnitude,Number_of_Models
Pos4_Unpaired,0.00253421326548981,10
Pos3_Unpaired,0.0016581920128654203,10
Pos1_Unpaired,0.0015481116977135,10
Pos4_Paired-Opening,0.00147531433867462,10
Pos17_Unpaired,0.00138868008715421,10
Pos2_Unpaired,0.00131939111124245,10
Pos16_Unpaired,0.00122583033342201,10
Pos15_Unpaired,0.00122147905356573,10
Pos17_Paired-Closing,0.0011235489470199599,10
Pos1_Paired-Opening,0.00095185171732191,10
Pos16_Paired-Closing,0.00091900838377692,10
Pos14_Unpaired,0.00089756152026517,10
Pos18_Unpaired,0.0008967425661271899,10
Pos13_Unpaired,0.00088988629785525,10
Pos15_Paired-Closing,0.00086703993444358,10
Pos5_Unpaired,0.0008589456627268999,10
Pos19_Unpaired,0.0008034350197832199,10
Pos12_Unpaired,0.00079794899476179,10
Pos2_Paired-Opening,0.0007459790331826,10
Pos5_Paired-Opening,0.00073300891094976,10
Pos3_Paired-Opening,0.00071021921357256,10
Pos20_Unpaired,0.00068037184191446,10
Pos6_Unpaired,0.00067644656881528,10
Pos19_Paired-Closing,0.00066900957612213,10
Pos9_Unpaired,0.0006484413923115099,10
Pos6_Paired-Opening,0.0006344308177603099,10
Pos8_Unpaired,0.0006279725756007199,10
Pos18_Paired-Closing,0.00059812221527328,10
Pos10_Unpaired,0.00057031781297211,10
Pos7_Paired-Opening,0.00056859682288329,10
Pos11_Unpaired,0.0005646659288747301,10
Pos7_Unpaired,0.00055798534478651,10
Pos20_Paired-Closing,0.00052938867869422,10
Pos8_Paired-Opening,0.00051392139439888,10
Pos12_Paired-Closing,0.00050381376450237,10
Pos14_Paired-Closing,0.0005016994720554999,10
Pos9_Paired-Opening,0.00044921714318449,10
Pos13_Paired-Closing,0.00043512539846199996,10
Pos11_Paired-Closing,0.00032787323426786,10
Pos10_Paired-Opening,0.00029297887424571,10
Pos10_Paired-Closing,0.0002454260819804418,10
Pos11_Paired-Opening,0.00023622453766947,10
Pos9_Paired-Closing,0.00022522405195188469,10
Pos12_Paired-Opening,0.00013763798485207267,10
Pos8_Paired-Closing,0.00011060890790093741,10
Pos13_Paired-Opening,6.689672132269769e-05,10
Pos14_Paired-Opening,1.1807258756454144e-05,10
Pos7_Paired-Closing,6.859821452414753e-06,10
Pos3_Paired-Closing,0.0,10
Pos15_Paired-Opening,0.0,10
Pos16_Paired-Opening,0.0,10
Pos4_Paired-Closing,0.0,10
Pos17_Paired-Opening,0.0,10
Pos6_Paired-Closing,0.0,10
Pos18_Paired-Opening,0.0,10
Pos19_Paired-Opening,0.0,10
Pos5_Paired-Closing,0.0,10
Pos20_Paired-Opening,0.0,10
Pos2_Paired-Closing,0.0,10
Pos1_Paired-Closing,0.0,10
