Feature,Average_Importance_Magnitude,Number_of_Models
Pos28_G,0.023109280380964638,10
Pos29_G,0.01993670943412532,10
Pos22_G,0.01948407068327073,10
Pos33_G,0.0190740978730385,10
Pos26_G,0.01854675081103381,10
Pos25_G,0.01835287419646291,10
Pos27_G,0.01826064179184064,10
Pos40_A,0.017737501707039,10
Pos22_A,0.01734581939841886,10
Pos23_A,0.01677914753712344,10
Pos39_G,0.01604187450284428,10
Pos32_A,0.014874833098005821,10
Pos38_G,0.01455307305442538,10
Pos31_A,0.013208780581486371,10
Pos32_G,0.012984690564341561,10
Pos33_A,0.01255963299936404,10
Pos30_G,0.012553099067913989,10
Pos35_T,0.01180509272917704,10
Pos23_G,0.01173643354051241,10
Pos39_A,0.011608303005293391,10
Pos24_G,0.011356364664488661,10
Pos28_A,0.0113192090726564,10
Pos31_T,0.01026113058448823,10
Pos23_T,0.01013350902556104,10
Pos41_A,0.00951173685815896,10
Pos35_A,0.0094225128259026,10
Pos41_T,0.00932103071099445,10
Pos29_C,0.008807659672435,10
Pos40_T,0.00872714493059546,10
Pos27_T,0.008051282770983501,10
Pos40_G,0.007930193211771349,10
Pos36_A,0.00789330728318342,10
Pos42_C,0.00772959236611786,10
Pos34_T,0.00739326296886144,10
Pos34_G,0.007277111227779701,10
Pos34_A,0.00717343547060217,10
Pos30_A,0.006959505670115229,10
Pos36_T,0.00659162994389304,10
Pos25_A,0.00620873734094982,10
Pos38_A,0.006121092973592141,10
Pos41_C,0.006087584341328,10
Pos26_C,0.00603913611555648,10
Pos31_G,0.00596218036108033,10
Pos26_T,0.00586592748095357,10
Pos28_T,0.00576372651633506,10
Pos30_T,0.00575155677023876,10
Pos29_T,0.00549845945396643,10
Pos30_C,0.00542840693443995,10
Pos37_G,0.00539679770102024,10
Pos41_G,0.00538516481886874,10
Pos38_C,0.00535870041542982,10
Pos37_A,0.00534037787721745,10
Pos24_A,0.00529408471921917,10
Pos29_A,0.00528633365855187,10
Pos40_C,0.00516694387973206,10
Pos27_C,0.00513453632499031,10
Pos27_A,0.005114064490005009,10
Pos33_C,0.00508392043228946,10
Pos32_T,0.00501918037032074,10
Pos33_T,0.00500215392099216,10
Pos34_C,0.00493911900841102,10
Pos31_C,0.00493868344755701,10
Pos28_C,0.00474505668482538,10
Pos38_T,0.00453315756207401,10
Pos36_G,0.00447390608555144,10
Pos42_T,0.00442013225529333,10
Pos26_A,0.0044135827744569795,10
Pos37_C,0.00424286026810533,10
Pos22_T,0.00422575547116412,10
Pos25_T,0.00420296775726501,10
Pos32_C,0.00419158316895214,10
Pos39_T,0.00397017446928439,10
Pos22_C,0.00390328165186139,10
Pos24_C,0.0037789204080110597,10
Pos35_G,0.0037588313409342004,10
Pos24_T,0.0036979405818904796,10
Pos23_C,0.00369750340515665,10
Pos37_T,0.00357878471509935,10
Pos36_C,0.0035288903380117503,10
Pos39_C,0.0035213329594151097,10
Pos42_A,0.0033408416974378603,10
Pos35_C,0.0032705080285542003,10
Pos25_C,0.0031365844953689,10
Pos42_G,0.0031262202792375,10
Pos9_G,0.0,10
Pos9_C,0.0,10
Pos8_G,0.0,10
Pos9_A,0.0,10
Pos8_C,0.0,10
Pos8_T,0.0,10
Pos5_G,0.0,10
Pos8_A,0.0,10
Pos3_C,0.0,10
Pos5_A,0.0,10
Pos4_T,0.0,10
Pos4_G,0.0,10
Pos4_C,0.0,10
Pos4_A,0.0,10
Pos5_T,0.0,10
Pos3_T,0.0,10
Pos3_G,0.0,10
Pos3_A,0.0,10
Pos7_T,0.0,10
Pos6_A,0.0,10
Pos6_C,0.0,10
Pos6_G,0.0,10
Pos6_T,0.0,10
Pos5_C,0.0,10
Pos7_A,0.0,10
Pos7_C,0.0,10
Pos7_G,0.0,10
Pos10_A,0.0,10
Pos2_A,0.0,10
Pos2_T,0.0,10
Pos13_G,0.0,10
Pos16_C,0.0,10
Pos16_A,0.0,10
Pos15_T,0.0,10
Pos15_G,0.0,10
Pos15_C,0.0,10
Pos15_A,0.0,10
Pos14_T,0.0,10
Pos14_G,0.0,10
Pos14_C,0.0,10
Pos14_A,0.0,10
Pos13_T,0.0,10
Pos13_C,0.0,10
Pos16_T,0.0,10
Pos13_A,0.0,10
Pos12_T,0.0,10
Pos12_G,0.0,10
Pos12_C,0.0,10
Pos12_A,0.0,10
Pos11_T,0.0,10
Pos11_G,0.0,10
Pos11_C,0.0,10
Pos11_A,0.0,10
Pos10_T,0.0,10
Pos10_G,0.0,10
Pos16_G,0.0,10
Pos17_A,0.0,10
Pos2_G,0.0,10
Pos1_G,0.0,10
Pos2_C,0.0,10
Pos10_C,0.0,10
Pos21_T,0.0,10
Pos21_G,0.0,10
Pos21_C,0.0,10
Pos21_A,0.0,10
Pos20_T,0.0,10
Pos20_G,0.0,10
Pos20_C,0.0,10
Pos20_A,0.0,10
Pos1_T,0.0,10
Pos1_C,0.0,10
Pos17_C,0.0,10
Pos1_A,0.0,10
Pos19_T,0.0,10
Pos19_G,0.0,10
Pos19_C,0.0,10
Pos19_A,0.0,10
Pos18_T,0.0,10
Pos18_G,0.0,10
Pos18_C,0.0,10
Pos18_A,0.0,10
Pos17_T,0.0,10
Pos17_G,0.0,10
Pos9_T,0.0,10
