Feature,Importance Magnitude
Pos39_G,0.022429194743080756
Pos33_G,0.020193776627864743
Pos22_G,0.019799250079777658
Pos28_G,0.01902706010007313
Pos25_G,0.018545005018204563
Pos38_G,0.018409259344112368
Pos29_G,0.01793553377064049
Pos40_A,0.01773474751655406
Pos32_A,0.016860908084202098
Pos23_T,0.01578167501256531
Pos22_A,0.01513000256048569
Pos35_T,0.014684993062803858
Pos32_G,0.013551186373121808
Pos33_A,0.012903749120765482
Pos26_G,0.012720765378942038
Pos34_T,0.011562023963595972
Pos23_A,0.011393661326149909
Pos30_G,0.011217408848668986
Pos31_T,0.010880787920068247
Pos28_A,0.010827782734773816
Pos31_A,0.010770142577971552
Pos41_A,0.010213045059540477
Pos23_G,0.010024878228564165
Pos27_G,0.009658310834856753
Pos24_G,0.009625943720164166
Pos36_A,0.009260780390836177
Pos36_T,0.00906188401277976
Pos34_G,0.00903901616113161
Pos39_A,0.008436070165141142
Pos29_C,0.008147475871783412
Pos31_G,0.007549183931848518
Pos41_T,0.00753170778432143
Pos40_T,0.007395204773002171
Pos40_C,0.007273155442914599
Pos35_A,0.0072300565129162575
Pos41_C,0.00695582896088445
Pos30_T,0.006659020577150683
Pos38_C,0.006568288097913521
Pos25_A,0.0065564827991262484
Pos37_G,0.006255868442551189
Pos27_T,0.006168834604803
Pos31_C,0.006154057634966309
Pos42_C,0.005723169440011066
Pos36_G,0.0053041107625441735
Pos40_G,0.00527954846381707
Pos28_T,0.005194512574223068
Pos42_A,0.005122923920686276
Pos37_A,0.005044267668487515
Pos26_C,0.004907889183156972
Pos26_A,0.004825302270295021
Pos34_A,0.004640703142235349
Pos32_T,0.004390172509642531
Pos23_C,0.004256004913175098
Pos39_T,0.004248574710278195
Pos27_A,0.004183887819270764
Pos33_C,0.004132409648964826
Pos42_T,0.003900801391264868
Pos33_T,0.0038555110345530434
Pos27_C,0.003808926857750854
Pos32_C,0.0037357470880894678
Pos41_G,0.0036379938534354243
Pos24_T,0.00357764498804207
Pos26_T,0.0035349623743814733
Pos37_C,0.0034123585075192366
Pos30_A,0.0033706132206779405
Pos39_C,0.0032649575240209813
Pos29_A,0.0031500789210412413
Pos37_T,0.003045590571235759
Pos42_G,0.0030448005005060436
Pos29_T,0.003010692074444152
Pos38_A,0.002972496534190619
Pos30_C,0.0028644389654564847
Pos22_T,0.002832872657702488
Pos35_G,0.002754137065078926
Pos38_T,0.0026777255522102746
Pos24_A,0.002641864999065744
Pos35_C,0.0026234986502249443
Pos36_C,0.002571599272380161
Pos28_C,0.0025497189997266538
Pos24_C,0.0024536187491997295
Pos34_C,0.0022325528986372285
Pos25_C,0.0020511565215257975
Pos25_T,0.002045446758793212
Pos22_C,0.0017654942524212116
Pos7_T,0.0
Pos7_C,0.0
Pos7_G,0.0
Pos8_A,0.0
Pos8_C,0.0
Pos8_G,0.0
Pos8_T,0.0
Pos9_A,0.0
Pos9_C,0.0
Pos9_G,0.0
Pos7_A,0.0
Pos6_C,0.0
Pos6_T,0.0
Pos3_T,0.0
Pos1_G,0.0
Pos1_T,0.0
Pos2_A,0.0
Pos2_C,0.0
Pos2_G,0.0
Pos2_T,0.0
Pos3_A,0.0
Pos3_C,0.0
Pos3_G,0.0
Pos4_A,0.0
Pos6_G,0.0
Pos4_C,0.0
Pos4_G,0.0
Pos4_T,0.0
Pos5_A,0.0
Pos5_C,0.0
Pos5_G,0.0
Pos5_T,0.0
Pos6_A,0.0
Pos10_A,0.0
Pos9_T,0.0
Pos15_C,0.0
Pos10_C,0.0
Pos10_G,0.0
Pos20_T,0.0
Pos20_G,0.0
Pos20_C,0.0
Pos20_A,0.0
Pos19_T,0.0
Pos19_G,0.0
Pos19_C,0.0
Pos19_A,0.0
Pos18_T,0.0
Pos18_G,0.0
Pos18_C,0.0
Pos18_A,0.0
Pos17_T,0.0
Pos17_G,0.0
Pos17_C,0.0
Pos17_A,0.0
Pos16_T,0.0
Pos16_G,0.0
Pos16_C,0.0
Pos16_A,0.0
Pos15_T,0.0
Pos21_A,0.0
Pos21_C,0.0
Pos21_G,0.0
Pos12_T,0.0
Pos10_T,0.0
Pos15_G,0.0
Pos11_A,0.0
Pos11_C,0.0
Pos11_G,0.0
Pos11_T,0.0
Pos12_A,0.0
Pos12_C,0.0
Pos12_G,0.0
Pos13_A,0.0
Pos21_T,0.0
Pos13_C,0.0
Pos13_G,0.0
Pos13_T,0.0
Pos14_A,0.0
Pos14_C,0.0
Pos14_G,0.0
Pos14_T,0.0
Pos15_A,0.0
Pos1_C,0.0
Pos1_A,0.0
