Feature,Importance Magnitude
Pos28_G,0.01970507516335797
Pos25_G,0.019187215958525235
Pos26_G,0.01905013883902131
Pos27_G,0.01806908633868802
Pos22_G,0.016491751791087368
Pos24_G,0.014457225782316343
Pos23_A,0.013333634803079418
Pos28_A,0.013117514578395498
Pos29_G,0.012903135221560742
Pos23_G,0.012546468549992107
Pos30_G,0.010532280123877
Pos25_A,0.01039897052797004
Pos32_G,0.009998405370048978
Pos27_A,0.009993546667662377
Pos26_A,0.009840245510609733
Pos31_A,0.009206419465262988
Pos31_G,0.00912144617414863
Pos32_A,0.008764533163088485
Pos24_A,0.008441235662363794
Pos22_A,0.00823633602420055
Pos40_A,0.007593684885320853
Pos39_A,0.007064704551049381
Pos24_T,0.007054987675856939
Pos29_A,0.006973412586449872
Pos30_A,0.006868213059914417
Pos33_G,0.006826890669753434
Pos27_T,0.006810319303306123
Pos33_A,0.00677940036195369
Pos40_G,0.0067051848054284595
Pos22_T,0.006290988666935314
Pos28_T,0.006278957881741249
Pos25_T,0.0057074624294978435
Pos26_T,0.005663815428469353
Pos23_T,0.005641352252849165
Pos37_G,0.005480434349300932
Pos39_G,0.0052421198574684235
Pos34_G,0.005225584441883445
Pos29_T,0.005210134489494513
Pos38_G,0.005112891226032124
Pos24_C,0.004566211583447625
Pos41_G,0.004554928516466748
Pos36_A,0.004244464455945131
Pos34_A,0.004169791083345713
Pos35_A,0.0038859780212916147
Pos30_T,0.0038218029880987513
Pos38_A,0.0036108932354790334
Pos25_C,0.0035803166034234055
Pos23_C,0.003558710213406709
Pos42_A,0.0034529440861078985
Pos26_C,0.0033091267509515435
Pos27_C,0.0031203478728824073
Pos36_G,0.0031117362409876907
Pos37_A,0.003091952069645549
Pos35_G,0.0030801970482658625
Pos22_C,0.002961663172375654
Pos29_C,0.0028895024924701397
Pos42_G,0.002849179487018876
Pos31_C,0.0026537098253422496
Pos41_A,0.0026505288235886323
Pos28_C,0.0025550548628358928
Pos36_T,0.002539126812343369
Pos31_T,0.00252863507545142
Pos35_T,0.0023545565816675664
Pos38_T,0.002352537518812457
Pos30_C,0.0022917521135086432
Pos41_T,0.002282593201347066
Pos38_C,0.0021878176808466515
Pos33_T,0.0021237917761777734
Pos32_T,0.0020906501752420495
Pos40_T,0.0020280582100214873
Pos33_C,0.001996969981307629
Pos32_C,0.0019622826629950964
Pos34_T,0.0019532949282522845
Pos40_C,0.0019458783693092256
Pos36_C,0.0019180657320384945
Pos37_T,0.0018365275994426064
Pos41_C,0.0018174171490213705
Pos34_C,0.0017689543381472193
Pos39_T,0.0017357468848359905
Pos37_C,0.0017293894155587712
Pos35_C,0.0016566011968414576
Pos42_T,0.0016053303884377911
Pos39_C,0.0015871629988521549
Pos42_C,0.001475766813499533
Pos21_G,0.0
Pos8_G,0.0
Pos6_T,0.0
Pos7_A,0.0
Pos7_C,0.0
Pos7_G,0.0
Pos7_T,0.0
Pos8_A,0.0
Pos8_C,0.0
Pos8_T,0.0
Pos6_C,0.0
Pos9_A,0.0
Pos9_C,0.0
Pos9_G,0.0
Pos9_T,0.0
Pos10_A,0.0
Pos10_C,0.0
Pos10_G,0.0
Pos10_T,0.0
Pos6_G,0.0
Pos5_T,0.0
Pos6_A,0.0
Pos21_T,0.0
Pos1_G,0.0
Pos1_T,0.0
Pos2_A,0.0
Pos2_C,0.0
Pos2_G,0.0
Pos2_T,0.0
Pos3_A,0.0
Pos3_C,0.0
Pos3_G,0.0
Pos3_T,0.0
Pos4_A,0.0
Pos4_C,0.0
Pos4_G,0.0
Pos4_T,0.0
Pos5_A,0.0
Pos5_C,0.0
Pos5_G,0.0
Pos11_A,0.0
Pos11_C,0.0
Pos11_G,0.0
Pos19_C,0.0
Pos17_C,0.0
Pos17_G,0.0
Pos17_T,0.0
Pos18_A,0.0
Pos18_C,0.0
Pos18_G,0.0
Pos18_T,0.0
Pos19_A,0.0
Pos19_G,0.0
Pos11_T,0.0
Pos19_T,0.0
Pos20_A,0.0
Pos20_C,0.0
Pos20_G,0.0
Pos20_T,0.0
Pos21_A,0.0
Pos21_C,0.0
Pos1_C,0.0
Pos17_A,0.0
Pos16_T,0.0
Pos16_G,0.0
Pos16_C,0.0
Pos12_A,0.0
Pos12_C,0.0
Pos12_G,0.0
Pos12_T,0.0
Pos13_A,0.0
Pos13_C,0.0
Pos13_G,0.0
Pos13_T,0.0
Pos14_A,0.0
Pos14_C,0.0
Pos14_G,0.0
Pos14_T,0.0
Pos15_A,0.0
Pos15_C,0.0
Pos15_G,0.0
Pos15_T,0.0
Pos16_A,0.0
Pos1_A,0.0
